case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,4,0,0,0,2,objects-,146,31075,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,3,colliders+,54,11819,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,4,colliders-,31,6930,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,5,publishtotal,586,123602,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,6,SetActive+,202,43034,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,7,SetActive-,168,36180,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,8,BuildSide+,465,97790,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,9,BuildSide-,188,39389,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,10,newRoot+,129,27671,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,11,newRoot-,40,8879,1,10000000,1,1,1,0,1,1,1
box,0,4,1,1,0,0,buildtotal,1087,229363,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,1,objects+,151,32029,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,2,objects-,488,103265,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,3,colliders+,26,5680,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,4,colliders-,70,15093,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,5,publishtotal,676,142258,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,6,SetActive+,235,50064,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,7,SetActive-,210,44880,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,8,BuildSide+,186,38913,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,9,BuildSide-,580,122140,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,10,newRoot+,44,9664,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,11,newRoot-,202,43051,1,10000000,1,1,0,0,1,1,1
box,0,4,2,3,0,0,buildtotal,1060,223589,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,1,objects+,144,30618,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,2,objects-,451,95287,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,3,colliders+,26,5940,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,4,colliders-,62,13271,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,5,publishtotal,661,139446,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,6,SetActive+,355,75439,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,7,SetActive-,48,10735,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,8,BuildSide+,180,37792,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,9,BuildSide-,530,111577,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,10,newRoot+,41,9083,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,11,newRoot-,154,32858,1,10000000,1,1,0,1,1,1,1
box,0,4,3,2,0,0,buildtotal,897,188690,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,1,objects+,357,75486,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,2,objects-,157,33355,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,3,colliders+,50,10974,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,4,colliders-,23,5158,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,5,publishtotal,555,116842,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,6,SetActive+,289,61327,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,7,SetActive-,52,11426,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,8,BuildSide+,420,88364,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,9,BuildSide-,190,39877,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,10,newRoot+,112,24200,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,11,newRoot-,47,10153,1,10000000,1,1,1,1,1,1,1
box,0,5,0,1,0,0,buildtotal,1027,216879,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,1,objects+,161,34186,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,2,objects-,426,90490,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,3,colliders+,27,6168,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,4,colliders-,54,11722,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,5,publishtotal,575,121215,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,6,SetActive+,182,38812,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,7,SetActive-,166,35446,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,8,BuildSide+,198,41575,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,9,BuildSide-,496,104595,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,10,newRoot+,48,10505,1,10000000,1,1,0,0,1,1,1
