run,backend,source_fingerprint,case,phase,mode,probe_schema,span,elapsed_us_n,elapsed_us_median,elapsed_us_p95,elapsed_us_min,elapsed_us_max,thread_cycles_n,thread_cycles_median,thread_cycles_p95,thread_cycles_min,thread_cycles_max
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders+,1,1.0,1.0,1.0,1.0,1,2377.0,2377.0,2377,2377
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders-,1,2.0,2.0,2.0,2.0,1,4424.0,4424.0,4424,4424
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders_pair,1,3.0,3.0,3.0,3.0,1,6801.0,6801.0,6801,6801
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot+,1,2.2,2.2,2.2,2.2,1,4911.0,4911.0,4911,4911
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot-,1,5.1,5.1,5.1,5.1,1,10935.0,10935.0,10935,10935
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot_pair,1,7.3,7.3,7.3,7.3,1,15846.0,15846.0,15846,15846
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects+,1,6.9,6.9,6.9,6.9,1,14823.0,14823.0,14823,14823
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects-,1,16.7,16.7,16.7,16.7,1,35494.0,35494.0,35494,35494
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects_pair,1,23.6,23.6,23.6,23.6,1,50317.0,50317.0,50317,50317
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,publishtotal,1,37.6,37.6,37.6,37.6,1,79197.0,79197.0,79197,79197
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildPublish,8,124.3,135.65,123.0,136.0,8,262510.0,286456.15,259606,287209
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide+,8,29.95,33.85,29.1,34.2,8,63105.0,71315.65,61183,72058
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide-,8,15.45,16.095,14.5,16.2,8,32328.5,33788.55,30486,33966
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide_pair,8,45.6,49.559999999999995,43.9,50.4,8,96048.5,104283.8,92470,106024
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive+,8,27.2,28.224999999999998,25.9,28.4,8,57782.5,59855.65,55012,60178
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive-,8,18.35,19.06,17.7,19.2,8,39038.0,40745.65,37720,41040
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive_pair,8,45.5,46.85,43.9,47.2,8,96811.5,99646.2,93203,100377
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,buildtotal,8,62.599999999999994,69.925,60.7,70.1,8,132533.5,148043.7,128230,148498
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders+,8,13.4,13.76,12.3,13.9,8,28443.5,29356.25,26297,29722
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders-,8,7.65,8.059999999999999,7.1,8.2,8,16432.5,17319.55,15301,17630
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders_pair,8,20.55,21.785,20.1,22.1,8,43887.0,46592.15,43015,47352
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot+,8,4.9,5.6,4.3,5.6,8,10734.5,12122.15,9399,12140
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot-,8,2.0,2.53,1.8,2.6,8,4501.0,5648.349999999999,4095,5816
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot_pair,8,7.15,7.824999999999999,6.1,8.0,8,15688.0,17031.55,13494,17426
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects+,8,16.0,18.39,14.6,18.6,8,33984.5,38949.35,31093,39397
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects-,8,6.85,7.56,6.6,7.7,8,14681.0,16112.65,14181,16414
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects_pair,8,23.35,25.415,21.3,25.8,8,49688.5,53985.45,45394,54760
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,publishtotal,8,62.25,65.72500000000001,60.7,65.9,8,131340.0,138412.45,128022,138711
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildPublish,8,126.75,136.38500000000002,121.9,138.8,8,267856.0,276560.6,257301,278466
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide+,8,20.35,21.965,18.9,22.7,8,42746.5,46140.0,39636,47694
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide-,8,26.65,35.165,25.2,38.7,8,56254.0,61172.95,53135,61692
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide_pair,8,47.099999999999994,55.699999999999996,44.3,59.2,8,99078.5,104313.85,92985,104772
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive+,8,26.9,27.165,25.8,27.2,8,57201.0,57781.1,54970,57807
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive-,8,17.7,18.33,16.7,18.4,8,37762.5,39186.55,35622,39329
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive_pair,8,44.4,45.495,42.8,45.6,8,94538.0,96967.65,91308,97136
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,buildtotal,8,64.8,73.50999999999999,61.6,76.1,8,137081.5,143592.45,130127,145102
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders+,8,12.2,13.024999999999999,11.4,13.2,8,26112.0,27868.95,24316,28227
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders-,8,8.850000000000001,9.695,8.6,9.8,8,18900.0,20805.25,18445,21080
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders_pair,8,21.3,21.865,20.2,21.9,8,45610.0,46891.05,43063,46925
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot+,8,2.1,2.565,1.9,2.6,8,4669.0,5707.4,4375,5783
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot-,8,4.6,13.004999999999995,4.4,17.1,8,10063.0,14921.699999999997,9598,16608
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot_pair,8,6.8,15.329999999999995,6.5,19.6,8,15022.0,20153.049999999996,14258,22175
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects+,8,7.1,8.45,6.8,8.8,8,15163.5,17897.1,14443,18553
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects-,8,16.1,24.944999999999993,15.2,28.9,8,34173.5,39952.399999999994,32405,41372
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects_pair,8,23.65,32.419999999999995,22.2,36.2,8,50324.5,55986.6,47258,57059
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,publishtotal,8,61.95,63.06,60.1,63.2,8,130774.5,133074.2,126651,133364
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildPublish,8,126.95,129.8,125.6,130.5,8,267979.0,273873.15,265345,275270
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide+,8,31.549999999999997,32.32,30.1,32.6,8,66477.0,68132.7,63363,68720
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide-,8,15.4,17.16,15.1,17.3,8,32335.5,36025.25,31735,36412
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide_pair,8,47.05,48.455,45.5,48.7,8,98924.5,101945.45,95560,102349
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive+,8,33.25,34.885,32.5,35.2,8,70470.0,73986.85,68805,74578
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive-,8,11.149999999999999,11.76,10.7,11.9,8,23877.5,25144.649999999998,22918,25467
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive_pair,8,44.4,46.115,43.8,46.5,8,94334.0,98046.9,93219,98833
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,buildtotal,8,65.9,67.765,63.4,68.5,8,139485.5,143214.65,134022,144671
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders+,8,13.2,14.0,12.6,14.0,8,28184.5,29885.25,26791,29894
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders-,8,7.75,8.75,7.5,9.1,8,16657.0,18762.1,16115,19523
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders_pair,8,21.15,21.765,20.4,21.8,8,45205.0,46540.4,43763,46567
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot+,8,4.9,5.6899999999999995,4.3,5.9,8,10691.5,12378.0,9372,12777
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot-,8,2.1,2.3649999999999998,1.9,2.4,8,4667.0,5203.05,4369,5244
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot_pair,8,6.85,8.02,6.6,8.3,8,15140.0,17552.7,14499,18021
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects+,8,16.6,17.4,15.8,17.4,8,35352.0,36935.15,33572,36953
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects-,8,7.0,7.824999999999999,6.6,8.0,8,14866.0,16640.399999999998,14268,16996
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects_pair,8,23.7,25.049999999999997,22.9,25.4,8,50478.5,53209.799999999996,48794,53949
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,publishtotal,8,61.75,63.574999999999996,60.0,64.1,8,130180.0,133992.8,126591,135089
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildPublish,8,126.75,130.145,121.2,131.3,8,268138.5,274572.9,255735,276927
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide+,8,19.700000000000003,20.925,18.9,21.1,8,41297.0,43795.85,39680,44135
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide-,8,26.9,27.8,25.3,27.8,8,56588.0,58474.8,53194,58479
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide_pair,8,46.45,48.41,44.9,48.9,8,97724.0,101561.9,94217,102614
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive+,8,33.150000000000006,34.945,32.5,35.4,8,70329.5,74255.75,69086,75248
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive-,8,11.2,12.815,10.7,13.2,8,23968.5,27426.199999999997,22911,28241
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive_pair,8,44.3,47.76,43.5,48.6,8,94298.0,101681.95,92543,103489
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,buildtotal,8,64.35,65.56,62.1,65.7,8,136079.5,138764.85,131020,138873
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders+,8,12.0,13.02,11.5,13.3,8,25657.5,27698.149999999998,24540,28255
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders-,8,8.8,9.59,8.3,9.8,8,18937.5,20478.0,17804,20933
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders_pair,8,20.549999999999997,22.23,19.9,22.3,8,44059.5,47502.85,42723,47597
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot+,8,2.0,2.565,1.9,2.6,8,4440.0,5723.849999999999,4280,5804
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot-,8,4.9,5.9799999999999995,4.3,6.4,8,10787.5,12989.8,9560,13876
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot_pair,8,7.1,8.084999999999999,6.3,8.4,8,15697.5,17704.85,13999,18317
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects+,8,6.7,7.365,6.6,7.4,8,14423.5,15750.45,14027,15825
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects-,8,16.4,17.66,15.7,17.8,8,34844.5,37352.05,33321,37603
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects_pair,8,23.75,24.555,22.4,24.8,8,50563.0,52135.75,47640,52596
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,publishtotal,8,62.0,65.72,59.1,66.7,8,130803.5,138618.5,124715,140715
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildPublish,1,165.2,165.2,165.2,165.2,1,348338.0,348338.0,348338,348338
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide+,1,42.3,42.3,42.3,42.3,1,88653.0,88653.0,88653,88653
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide-,1,16.0,16.0,16.0,16.0,1,33701.0,33701.0,33701,33701
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide_pair,1,58.3,58.3,58.3,58.3,1,122354.0,122354.0,122354,122354
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive+,1,34.0,34.0,34.0,34.0,1,72085.0,72085.0,72085,72085
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive-,1,26.1,26.1,26.1,26.1,1,55525.0,55525.0,55525,55525
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive_pair,1,60.1,60.1,60.1,60.1,1,127610.0,127610.0,127610,127610
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,buildtotal,1,79.4,79.4,79.4,79.4,1,167399.0,167399.0,167399,167399
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders+,1,15.2,15.2,15.2,15.2,1,32466.0,32466.0,32466,32466
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders-,1,8.0,8.0,8.0,8.0,1,17209.0,17209.0,17209,17209
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders_pair,1,23.2,23.2,23.2,23.2,1,49675.0,49675.0,49675,49675
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot+,1,7.4,7.4,7.4,7.4,1,17003.0,17003.0,17003,17003
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot-,1,2.0,2.0,2.0,2.0,1,4364.0,4364.0,4364,4364
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot_pair,1,9.4,9.4,9.4,9.4,1,21367.0,21367.0,21367,21367
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects+,1,25.4,25.4,25.4,25.4,1,53719.0,53719.0,53719,53719
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects-,1,7.3,7.3,7.3,7.3,1,15570.0,15570.0,15570,15570
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects_pair,1,32.7,32.7,32.7,32.7,1,69289.0,69289.0,69289,69289
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,publishtotal,1,85.8,85.8,85.8,85.8,1,180939.0,180939.0,180939,180939
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildPublish,1,112.1,112.1,112.1,112.1,1,236475.0,236475.0,236475,236475
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide+,1,19.2,19.2,19.2,19.2,1,40216.0,40216.0,40216,40216
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide-,1,22.6,22.6,22.6,22.6,1,47676.0,47676.0,47676,47676
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide_pair,1,41.8,41.8,41.8,41.8,1,87892.0,87892.0,87892,87892
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive+,1,27.1,27.1,27.1,27.1,1,57725.0,57725.0,57725,57725
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive-,1,16.6,16.6,16.6,16.6,1,35340.0,35340.0,35340,35340
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive_pair,1,43.7,43.7,43.7,43.7,1,93065.0,93065.0,93065,93065
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,buildtotal,1,52.8,52.8,52.8,52.8,1,111470.0,111470.0,111470,111470
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders+,1,11.5,11.5,11.5,11.5,1,24538.0,24538.0,24538,24538
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders-,1,8.1,8.1,8.1,8.1,1,17367.0,17367.0,17367,17367
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders_pair,1,19.6,19.6,19.6,19.6,1,41905.0,41905.0,41905,41905
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot+,1,2.0,2.0,2.0,2.0,1,4411.0,4411.0,4411,4411
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot-,1,4.5,4.5,4.5,4.5,1,9760.0,9760.0,9760,9760
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot_pair,1,6.5,6.5,6.5,6.5,1,14171.0,14171.0,14171,14171
