variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
colliders,character,provisional_build,26,1,749,-1,False,10000000
colliders,character,prepare_colliders,26,1,190,-1,False,10000000
colliders,character,adopt_colliders,26,1,104,-1,False,10000000
colliders,character,provisional_build,27,1,712,-1,False,10000000
colliders,character,prepare_colliders,27,1,186,-1,False,10000000
colliders,character,adopt_colliders,27,1,106,-1,False,10000000
colliders,character,provisional_build,28,1,733,-1,False,10000000
colliders,character,prepare_colliders,28,1,188,-1,False,10000000
colliders,character,adopt_colliders,28,1,105,-1,False,10000000
colliders,character,provisional_build,29,1,713,-1,False,10000000
colliders,character,prepare_colliders,29,1,194,-1,False,10000000
colliders,character,adopt_colliders,29,1,106,-1,False,10000000
colliders,character,provisional_build,30,1,730,-1,False,10000000
colliders,character,prepare_colliders,30,1,183,-1,False,10000000
colliders,character,adopt_colliders,30,1,101,-1,False,10000000
colliders,character,provisional_build,31,1,742,-1,False,10000000
colliders,character,prepare_colliders,31,1,183,-1,False,10000000
colliders,character,adopt_colliders,31,1,106,-1,False,10000000
colliders,character,provisional_build,32,1,725,-1,False,10000000
colliders,character,prepare_colliders,32,1,184,-1,False,10000000
colliders,character,adopt_colliders,32,1,104,-1,False,10000000
colliders,character,provisional_build,33,1,920,-1,False,10000000
colliders,character,prepare_colliders,33,1,192,-1,False,10000000
colliders,character,adopt_colliders,33,1,108,-1,False,10000000
colliders,character,provisional_build,34,1,740,-1,False,10000000
colliders,character,prepare_colliders,34,1,192,-1,False,10000000
colliders,character,adopt_colliders,34,1,101,-1,False,10000000
colliders,character,provisional_build,35,1,720,-1,False,10000000
colliders,character,prepare_colliders,35,1,195,-1,False,10000000
colliders,character,adopt_colliders,35,1,177,-1,False,10000000
colliders,character,provisional_build,36,1,890,-1,False,10000000
colliders,character,prepare_colliders,36,1,202,-1,False,10000000
colliders,character,adopt_colliders,36,1,108,-1,False,10000000
colliders,character,provisional_build,37,1,745,-1,False,10000000
colliders,character,prepare_colliders,37,1,197,-1,False,10000000
colliders,character,adopt_colliders,37,1,104,-1,False,10000000
colliders,character,provisional_build,38,1,744,-1,False,10000000
colliders,character,prepare_colliders,38,1,192,-1,False,10000000
colliders,character,adopt_colliders,38,1,103,-1,False,10000000
colliders,character,provisional_build,39,1,734,-1,False,10000000
colliders,character,prepare_colliders,39,1,187,-1,False,10000000
colliders,character,adopt_colliders,39,1,104,-1,False,10000000
colliders,character,provisional_build,40,1,724,-1,False,10000000
colliders,character,prepare_colliders,40,1,196,-1,False,10000000
colliders,character,adopt_colliders,40,1,102,-1,False,10000000
colliders,character,provisional_build,41,1,734,-1,False,10000000
colliders,character,prepare_colliders,41,1,182,-1,False,10000000
colliders,character,adopt_colliders,41,1,106,-1,False,10000000
colliders,character,provisional_build,42,1,736,-1,False,10000000
colliders,character,prepare_colliders,42,1,184,-1,False,10000000
colliders,character,adopt_colliders,42,1,103,-1,False,10000000
colliders,character,provisional_build,43,1,746,-1,False,10000000
colliders,character,prepare_colliders,43,1,185,-1,False,10000000
colliders,character,adopt_colliders,43,1,100,-1,False,10000000
colliders,character,provisional_build,44,1,711,-1,False,10000000
colliders,character,prepare_colliders,44,1,189,-1,False,10000000
colliders,character,adopt_colliders,44,1,103,-1,False,10000000
colliders,character,provisional_build,45,1,751,-1,False,10000000
colliders,character,prepare_colliders,45,1,180,-1,False,10000000
