variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
baseline,character,provisional_build,56,1,712,-1,False,10000000
baseline,character,prepare_colliders,56,1,177,-1,False,10000000
baseline,character,adopt_colliders,56,1,103,-1,False,10000000
baseline,character,provisional_build,57,1,716,-1,False,10000000
baseline,character,prepare_colliders,57,1,185,-1,False,10000000
baseline,character,adopt_colliders,57,1,103,-1,False,10000000
baseline,character,provisional_build,58,1,696,-1,False,10000000
baseline,character,prepare_colliders,58,1,179,-1,False,10000000
baseline,character,adopt_colliders,58,1,103,-1,False,10000000
baseline,character,provisional_build,59,1,689,-1,False,10000000
baseline,character,prepare_colliders,59,1,177,-1,False,10000000
baseline,character,adopt_colliders,59,1,101,-1,False,10000000
baseline,character,provisional_build,60,1,710,-1,False,10000000
baseline,character,prepare_colliders,60,1,181,-1,False,10000000
baseline,character,adopt_colliders,60,1,104,-1,False,10000000
baseline,character,provisional_build,61,1,718,-1,False,10000000
baseline,character,prepare_colliders,61,1,177,-1,False,10000000
baseline,character,adopt_colliders,61,1,105,-1,False,10000000
baseline,character,provisional_build,62,1,691,-1,False,10000000
baseline,character,prepare_colliders,62,1,172,-1,False,10000000
baseline,character,adopt_colliders,62,1,102,-1,False,10000000
baseline,character,provisional_build,63,1,726,-1,False,10000000
baseline,character,prepare_colliders,63,1,173,-1,False,10000000
baseline,character,adopt_colliders,63,1,102,-1,False,10000000
